Trichogaster chuna|Gourami miel, Colisa chuna, Colisa sota|débutant|3,5|4,5|50|6,0|7,5|3|10|22|28
Trichogaster fasciata|Gourami bariolé, Colisa fasciata|débutant|8,0|12,0|120|6,0|7,5|3|10|23|29
Trichogaster labiosa|Gourami à grosses lèvres|débutant|8,0|10,0|120|6,0|7,5|2|10|22|28
Trichogaster lalius|Gourami nain, Colisa lalia|débutant|4,0|5,0|80|6,5|7,0|1|10|15|28
Trichopodus cantoris|||10,0|11,0|200|6,0|7,5|3|10|24|27
Trichopodus leerii|Gourami perlé|débutant|9,0|12,0|200|5,5|7,5|1|20|23|30
Trichopodus microlepis|Gourami clair de lune|débutant|11,0|13,0|200|6,0|7,0|2|20|26|30
Trichopodus pectoralis|Gourami peau de serpent||18,0|25,0|450|6,0|8,0|3|30|23|28
Trichopodus poptae|||6,0|7,0|200|6,0|7,5|1|8|23|27
Trichopodus trichopterus|Gourami bleu à trois points|débutant|12,0|15,0|200|5,0|8,5|1|30|24|30
Trichopsis pumila|Gourami grogneur nain||3,5|4,0|50|6,0|7,0|5|15|25|28
Trichopsis schalleri|Gourami grogneur de Schaller||5,0|5,5|80|6,0|7,0|5|10|22|28
Trichopsis vittata|Gourami grogneur||4,0|7,0|80|6,0|8,0|3|20|21|29
Trichromis salvini|Cichlasoma salvini||18,0|22,0|450|7,0|8,5|10|30|22|32
Trigonopoma gracile|||4,5|5,5|80|6,0|7,0|5|12|22|24
Trigonopoma pauciperforatum|Rasbora à raie rouge|débutant|5,0|7,0|80|5,0|6,5|3|12|22|26
Trigonostigma espei|Rasbora de Lambchop|débutant|2,5|3,0|50|6,0|7,0|1|12|23|28
Trigonostigma hengeli|Rasbora hengeli|débutant|2,8|3,2|50|5,0|7,0|1|8|23|28
Trigonostigma heteromorpha|Rasbora arlequin|débutant|3,0|4,5|80|5,5|7,0|1|5|23|27
Trigonostigma somphongsi|||8,0|11,0|200|6,0|6,5|5|12|22|26
Trinectes maculatus|Sole d'eau douce américaine||11,0|18,0|300|6,5|8,0|8|30|23|27
Trochilocharax ornatus|Tétra cristal arc-en-ciel||1,5|1,8|20|5,5|7,0|1|10|23|26
Tropheops tropheops|||12,0|15,0|300|7,5|8,5|10|25|24|26
Tropheus duboisi|||9,0|12,0|300|8,0|9,0|10|20|24|26
Tuberoschistura arakanensis|Loche naine rosée||3,0|4,0|50|6,5|8,0|8|18|20|28
Tucanoichthys tucano|||1,4|1,7|20|5,5|7,0|1|10|23|27
Tyttobrycon marajoara||expert|1,0|2,0|50|5,5|6,5|1|5|23|28
Tyttocharax cochui|||2,0|2,3|50|5,5|7,0|1|8|23|26
Tyttocharax madeirae|||1,5|2,0|50|5,5|7,0|1|5|23|28
Tyttocharax metae||expert|1,6|2,1|50|6,5|7,5|3|10|23|27
Tyttocharax tambopatensis|Néon nain|expert|1,4|1,8|50|5,0|7,5|1|10|20|29
Uaru amphiacanthoides|||25,0|28,0|450|5,0|6,5|1|8|26|30
Uaru fernandezyepezi||expert|18,0|24,0|450|5,0|6,0|1|5|28|34
Umbra krameri|Poisson-chien||8,0|15,0|200|6,0|6,5|5|25|5|24
Valencia robertae|||3,0|4,5|50|6,5|7,5|5|20|12|25
Variabilichromis moorii|||8,0|10,3|200|7,5|8,5|10|20|24|26
Vieja maculicauda|||18,0|25,0|800|6,5|8,0|5|20|24|28
Vieja melanura|||28,0|35,0|1500|7,0|8,0|5|30|24|30
Wallaceochromis humilis|||8,5|11,0|120|5,0|6,5|1|8|22|28
Wallaceochromis rubrolabiatus|||5,5|7,0|200|5,0|6,5|1|5|23|27
Wallaceochromis signatus|||7,0|9,0|120|5,0|7,0|1|8|22|27
Wertheimeria maculata|||25,0|35,0|800|6,0|7,5|3|15|23|27
Xenomystus nigri|Poisson-couteau africain, Notoptère noir||20,0|30,0|450|6,0|6,5|5|15|23|32
Xenotilapia melanogenys|||11,0|15,0|450|7,5|8,5|10|20|23|26
Xenotoca eiseni|Xénotoque d'Eisen|débutant|6,0|8,0|80|6,0|8,0|5|20|15|32
Xiphophorus alvarezi|||6,5|7,5|200|7,0|8,0|10|20|25|28
Xiphophorus birchmanni|Xipho mouton||6,0|7,5|80|7,0|8,5|8|25|24|28
Xiphophorus clemenciae|Xipho à épée jaune||4,0|5,5|80|7,0|8,0|8|15|22|26
Xiphophorus continens|Xipho à épée courte||2,5|3,5|50|7,0|8,0|5|20|20|25
Xiphophorus cortezi||débutant|4,8|5,5|80|7,0|8,0|8|20|24|28
Xiphophorus couchianus|Porte-épée de Monterrey||4,0|6,0|80|7,0|7,5|8|12|27|30
Xiphophorus evelynae|||4,0|6,0|50|7,0|8,0|8|15|15|24
Xiphophorus hellerii|Xipho, Porte-épée|débutant|8,0|10,0|200|7,0|8,0|10|30|16|28
Xiphophorus kallmani|Porte-épée en laiton|expert|7,0|12,0|120|6,0|7,5|3|10|20|26
Xiphophorus maculatus|Platy|débutant|4,0|6,0|120|7,0|8,5|8|20|18|28
Xiphophorus malinche|||5,0|5,5|50|6,5|7,5|3|12|15|21
Xiphophorus mayae|Porte-épée maya||6,5|7,6|120|7,0|8,0|5|20|22|26
Xiphophorus meyeri|||3,0|4,0|50|7,0|8,0|8|20|23|28
Xiphophorus milleri|Platy de Catemaco||3,0|4,5|50|6,5|7,5|3|12|20|25
Xiphophorus montezumae|Porte-épée du Montezuma|débutant|5,5|6,5|80|7,0|8,0|10|20|20|26
Xiphophorus multilineatus|||2,8|4,0|50|6,5|7,5|8|15|23|25
Xiphophorus nezahualcoyotl||débutant|5,0|6,0|50|6,5|7,5|5|12|19|26
Xiphophorus nigrensis|||5,0|6,0|80|6,5|7,5|8|20|23|25
Xiphophorus pygmaeus|Xipho pygmée||3,0|4,0|50|7,0|8,0|5|15|24|28
Xiphophorus signum|||7,0|10,0|120|7,0|8,0|10|20|24|28
Xiphophorus variatus|Platy-perroquet|débutant|5,0|8,0|120|7,0|8,0|10|25|15|25
Xiphophorus xiphidium|Platy porte-épée||3,5|5,0|50|7,0|8,5|15|25|15|26
Yaoshania pachychilus|Loche-panda||5,0|6,0|50|5,5|7,0|1|8|15|29
Yasuhikotakia caudipunctata|Botia loche à queue mouchetée||8,0|10,0|200|6,0|7,5|5|15|24|28
Yasuhikotakia modesta|Loche bleue, Botia modeste||18,0|25,0|450|6,0|7,5|3|15|24|30
Yasuhikotakia splendida|Loche splendide||9,0|11,0|200|6,5|7,5|5|15|26|29
Yunnanilus brevis|Loche du lac Inle||5,0|7,0|120|7,0|8,0|8|20|20|26
Yunnanilus cruciatus|||3,0|3,5|50|6,0|7,0|1|10|24|28
Zacco chengtui|||14,0|20,0|1500|6,0|7,5|3|12|10|24
Zacco platypus|Chevesne ornithorynque||13,0|20,0|1500|6,0|7,5|5|15|5|30
Zacco taliensis|||20,0|30,0|1500|6,0|7,5|3|12|20|26
